artist_name,genre,num_songs,avg_popularity
Miya Folick,Indie,2,54.5
Miya Folick,Rock,1,57.0
MiyaGi,Reggae,8,48.25
MiyaGi & Endshpil,Hip-Hop,1,67.0
Miyakawa-kun,Anime,1,19.0
Miyuki Hashimoto,Anime,1,14.0
Mizuyo Komiya,Anime,9,15.555555555555555
Mk.Gee,Children's Music,2,51.0
Mk.Gee,Indie,1,56.0
Mk.Gee,R&B,3,49.333333333333336
Mk.Gee,Rock,1,56.0
Mk.Gee,Soul,5,46.0
Mndsgn,Alternative,3,49.0
Mndsgn,Children's Music,3,51.666666666666664
Mndsgn,Hip-Hop,1,59.0
Mndsgn,Indie,2,54.5
Mndsgn,Jazz,9,43.666666666666664
Mndsgn,R&B,5,48.4
Mnogoznaal,Electronic,7,31.142857142857142
Mo Kalamity,Reggae,6,43.0
Mo Kolours,Jazz,1,38.0
Mo Mandel,Comedy,27,14.962962962962964
Mo' Horizons,Electronic,17,43.8235294117647
Mo' Horizons,Jazz,9,49.55555555555556
Moa Pillar,Electronic,1,29.0
Mobb Deep,Hip-Hop,8,61.75
Mobb Deep,Pop,2,73.0
Mobb Deep,Rap,6,65.0
Moby,Electronic,154,29.337662337662337
Moccasin Creek,Country,4,42.5
Mocedades,Folk,1,56.0
Mocky,Indie,1,49.0
Mocky,Jazz,6,45.0
Mocky,R&B,3,47.333333333333336
Moderat,Alternative,1,59.0
Moderat,Children's Music,1,63.0
Moderat,Dance,1,63.0
Moderat,Electronic,32,34.84375
Moderatto,Alternative,1,64.0
Moderatto,Children's Music,2,56.5
Modern Baseball,Alternative,13,44.69230769230769
Modern Baseball,Children's Music,8,51.75
Modern Baseball,Indie,7,52.57142857142857
Modern Baseball,Rock,2,58.0
Modern English,Dance,2,56.0
Modern English,Rock,2,56.5
Modern Nomad,Indie,1,48.0
Modeselektor,Electronic,16,42.5625
Modest Mouse,Alternative,19,49.78947368421053
Modest Mouse,Children's Music,12,56.583333333333336
Modest Mouse,Folk,27,51.25925925925926
Modest Mouse,Indie,31,50.354838709677416
Modest Mouse,Pop,2,67.0
Modest Mouse,Rock,12,56.916666666666664
Moe Bandy,Country,2,38.5
Moe Green,Soul,1,36.0
Moglii,Soul,5,49.0
Mogul Music Inc.,Children's Music,118,5.635593220338983
Moh Flow,Hip-Hop,1,52.0
Moh Flow,Indie,1,52.0
Moh Flow,Soul,1,52.0
Mohombi,Dance,1,45.0
Moira & Nieman,Indie,1,60.0
Mojito Lite,Reggae,8,33.625
Moka Only,Alternative,1,47.0
Mokita,Indie,5,57.4
Mokita,Pop,1,63.0
Moksi,Electronic,22,36.59090909090909
Molly Brazy,R&B,2,48.0
Molly Burch,Folk,4,47.5
Molly Hatchet,Blues,12,35.833333333333336
Molly Hatchet,Country,4,48.0
Molly Hatchet,Rock,2,52.5
Molly Johnson,Jazz,1,48.0
Moloko,Alternative,1,60.0
Moloko,Dance,1,61.0
Moloko,Electronic,8,45.75
Molotov,Alternative,2,53.0
Molotov,Children's Music,1,67.0
Molotov,Hip-Hop,1,67.0
Molotov,Rock,1,67.0
Mom Jeans.,Alternative,10,46.3
Mom Jeans.,Children's Music,9,50.888888888888886
Mom Jeans.,Indie,8,51.75
Momo,Anime,5,18.4
Momo Wandel Soumah,World,1,39.0
Momoiro Clover Z,Anime,4,15.75
Mon Laferte,Alternative,13,59.46153846153846
Mon Laferte,Children's Music,13,63.38461538461539
Mon Laferte,Pop,1,73.0
Mondo Cozmo,Alternative,5,40.8
Mondo Cozmo,Children's Music,4,45.5
Mondo Gascaro,Jazz,1,46.0
Mondo Grosso,Jazz,4,42.25
Monetochka,Electronic,12,38.166666666666664
Moneybagg Yo,Hip-Hop,54,53.0
Moneybagg Yo,Rap,46,53.91304347826087
Mongo Santamaria,Jazz,4,41.25
Monica,Dance,9,54.55555555555556
Monica,Pop,2,64.5
Monica,R&B,14,50.07142857142857
Monica,Soul,16,48.75
Monifah,R&B,1,44.0
Monique Ford,Blues,1,27.0
Monique Ford,Soul,1,32.0
Monitor 66,Electronic,1,41.0
Monkey Majik,Anime,21,27.714285714285715
Mono:Massive,Jazz,7,48.0
Monsieur Periné,Alternative,3,55.0
Monsieur Periné,Children's Music,2,62.0
Monsieur Periné,Jazz,3,47.0
Monsta X,Pop,6,66.0
Monster Magnet,Alternative,1,47.0
Monster Magnet,Children's Music,1,49.0
Monster Magnet,Rap,1,50.0
Monster Magnet,Rock,1,50.0
Monsters Of Folk,Folk,2,36.5
Montana of 300,Rap,4,56.0
Monte Booker,Alternative,5,49.4
Monte Booker,Children's Music,5,55.0
Monte Booker,Hip-Hop,4,57.0
Monte Booker,R&B,6,53.166666666666664
Montefiori Cocktail,Jazz,1,46.0
Montell Jordan,Pop,1,68.0
Montell Jordan,R&B,4,51.5
Montell Jordan,Rap,2,60.5
Montgomery Gentry,Country,34,44.588235294117645
Montgomery Gentry,Rock,7,56.42857142857143
Montrose,Blues,33,10.242424242424242
Montrose,Rock,1,54.0
Montserrat Caballé,Classical,1,26.0
Montserrat Caballé,Opera,22,14.318181818181818
Montserrat Figueras,Classical,1,33.0
Monty Datta,Rap,3,62.333333333333336
Monty Python,Comedy,75,19.106666666666666
Moods,Alternative,4,54.0
Moods,Children's Music,2,59.5
Moods,Indie,2,59.5
Moods,R&B,4,54.25
Moomin,Jazz,1,45.0
Moon Boots,Children's Music,3,57.0
Moon Boots,Dance,4,55.75
Moon Boots,Soul,7,52.42857142857143
Moon Taxi,Children's Music,10,51.7
Moon Taxi,Indie,11,51.45454545454545
Moon Taxi,Pop,2,63.5
Moon Taxi,Rock,5,57.6
Moonchild,Alternative,2,40.0
Moonchild,Children's Music,2,50.5
Moonchild,Indie,2,51.0
Moonchild,Jazz,19,37.31578947368421
Moonchild,R&B,9,42.111111111111114
Moondog,World,8,36.75
Moonmoon,Indie,1,53.0
Moonshine Bandits,Country,18,41.5
Moonshine Bandits,Rap,3,50.333333333333336
Moonstar88,Children's Music,1,67.0
Moonstar88,Indie,1,67.0
Moose Blood,Alternative,5,46.8
Moose Blood,Children's Music,7,48.285714285714285
Moose Blood,Rock,1,55.0
Moose Dawa,Jazz,7,41.142857142857146
Moosh & Twist,Indie,1,48.0
Mop Mop,Jazz,2,37.0
MorMor,R&B,2,60.5
Mora,Reggae,15,47.733333333333334
Moral Distraida,Reggae,7,56.285714285714285
Morcheeba,Electronic,41,34.926829268292686
Morcheeba,Jazz,23,40.65217391304348
Morecambe & Wise,Comedy,1,17.0
Moreland & Arbuckle,Blues,1,27.0
Morgan Delt,Indie,1,54.0
Morgan Delt,Rock,1,54.0
Morgan Evans,Country,10,52.2
Morgan Evans,Pop,3,67.66666666666667
Morgan Heritage,Reggae,32,31.21875
Morgan Page,Dance,3,51.666666666666664
Morgan Saint,Indie,3,50.333333333333336
Morgan Saint,Soul,7,45.142857142857146
Morgan Wallen,Country,26,52.11538461538461
Morgan Wallen,Rock,13,60.23076923076923
Moriah Peters,Children's Music,1,48.0
Moritz Moszkowski,Classical,1,35.0
Morning Glory,Ska,4,19.0
Morodo,Reggae,10,48.6
Morphine,Alternative,1,48.0
Morphine,Blues,24,35.75
Morphine,Electronic,1,40.0
Morrissey,Alternative,3,46.666666666666664
Morrissey,Children's Music,4,51.0
Morrissey,Dance,5,52.0
Morrissey,Rock,3,50.666666666666664
Morten Lauridsen,Classical,8,30.875
Morton Feldman,Classical,1,35.0
Morton Gould,Classical,1,26.0
Mos Def,Alternative,4,56.0
Mos Def,Children's Music,5,58.6
Mos Def,Hip-Hop,7,55.714285714285715
Mos Def,Pop,1,70.0
Mos Def,Rap,4,59.5
Mosaic MSC,World,50,41.26
Mosaic.Wav,Anime,1,17.0
Mose Allison,Blues,5,31.8
Mose Allison,Jazz,5,35.8
Moses Gunn Collective,Indie,1,58.0
Moses Gunn Collective,Rock,1,58.0
Moses Sumney,Alternative,2,51.0
Moses Sumney,Children's Music,3,56.333333333333336
Moses Sumney,Folk,9,51.111111111111114
Moses Sumney,Indie,7,53.142857142857146
Moses Sumney,R&B,8,49.875
Moshe Kasher,Comedy,33,16.575757575757574
Moso Calibration,Anime,3,23.666666666666668
Moss Kena,R&B,3,47.666666666666664
Mother Earth,Jazz,1,38.0
Mother Love Bone,Alternative,2,46.0
Mother Love Bone,Children's Music,2,45.5
Mother Mother,Children's Music,8,52.625
Mother Mother,Indie,18,49.888888888888886
Mother Mother,Rock,4,55.25
Mothers,Indie,1,48.0
Mothica,Indie,2,56.5
Mothica,Pop,1,64.0
Mothica,Soul,6,48.0
Motion City Soundtrack,Pop,1,64.0
Motion City Soundtrack,Rock,4,55.25
Motionless In White,Children's Music,14,51.42857142857143
Motohiro Hata,Anime,38,31.763157894736842
Motopony,Alternative,1,45.0
Motopony,Children's Music,1,50.0
Mott The Hoople,Blues,4,44.5
Mott The Hoople,Folk,1,65.0
Mott The Hoople,Rock,1,65.0
Motörhead,Alternative,5,57.4
Motörhead,Children's Music,3,64.33333333333333
Motörhead,Rock,2,67.5
Mou Brasil,Jazz,1,38.0
Mount Eerie,Folk,1,46.0
Mount Kimbie,Alternative,2,52.5
Mount Kimbie,Children's Music,2,57.0
Mount Kimbie,Dance,2,57.0
Mount Kimbie,Electronic,26,42.34615384615385
Mount Kimbie,R&B,3,55.333333333333336
Mount Liberation Unlimited,Electronic,1,33.0
Mountain,Blues,4,40.5
Mountain,Rock,1,68.0
Mountain Man,Folk,8,42.375
Mountain Man,Indie,3,48.0
Mouse On Mars,Electronic,1,35.0
Movements,Alternative,12,45.083333333333336
Movements,Children's Music,17,48.470588235294116
Movements,Rock,2,56.5
Movimiento Original,Reggae,17,53.05882352941177
Mozart Knabenchor Wien,Children's Music,1,0.0
Mozart La Para,Pop,1,74.0
Mozart La Para,Rap,2,74.0
Mozart Opera Rock,Movie,16,34.0625
Mozzy,Rap,9,54.77777777777778
Mr Black El Presidente,Reggae,10,31.0
Mr Eazi,Hip-Hop,4,59.75
Mr Hudson,R&B,1,42.0
Mr Little Jeans,Indie,1,49.0
Mr Slipz,Alternative,1,49.0
Mr Twin Sister,Folk,2,51.0
Mr Twin Sister,Indie,2,57.0
Mr Twin Sister,Rock,1,58.0
Mr. Airplane Man,Blues,2,30.0
Mr. Big,Classical,6,49.0
Mr. Big,Rock,1,72.0
Mr. C,Dance,1,58.0
Mr. Carmack,Electronic,11,26.272727272727273
Mr. Criminal,Hip-Hop,1,47.0
Mr. Criminal,Rap,1,47.0
Mr. David,Blues,1,20.0
Mr. Green,Rap,1,51.0
Mr. Käfer,Jazz,2,47.0
Mr. Mister,Dance,3,56.0
Mr. Mister,Rock,2,59.0
Mr. Oizo,Electronic,12,37.833333333333336
Mr. President,Dance,1,70.0
Mr. Probz,Hip-Hop,3,68.0
Mr. Scruff,Electronic,5,41.6
Mr. Scruff,Jazz,2,47.0
Mr. Symarip,Ska,1,29.0
Mr. Tophat,Electronic,4,22.75
Mr. Vegas,Reggae,33,34.54545454545455
Mr.B The Gentleman Rhymer,Jazz,2,40.5
Mrs. GREEN APPLE,Anime,67,38.208955223880594
Ms. Jody,Blues,2,23.5
Ms. Jody,Soul,1,33.0
Ms. Lauryn Hill,Hip-Hop,11,61.09090909090909
Ms. Lauryn Hill,Pop,2,71.0
Ms. Lauryn Hill,R&B,16,58.25
Ms. Lauryn Hill,Rap,7,64.14285714285714
Ms. Lauryn Hill,Soul,21,55.285714285714285
Mstislav Rostropovich,Classical,1,28.0
Mt. Eddy,Alternative,1,38.0
Mt. Eddy,Children's Music,1,42.0
Mt. Joy,Folk,15,56.46666666666667
Mt. Joy,Indie,14,57.357142857142854
Mt. Joy,Pop,8,61.875
Mt. Joy,Rock,9,61.77777777777778
Mud Digger,Country,3,42.666666666666664
Mudcrutch,Children's Music,4,31.5
Mudcrutch,Country,4,31.5
Mudcrutch,Folk,4,33.75
Mudcrutch,Rock,4,33.75
Muddy Magnolias,Blues,4,28.75
Muddy Waters,Blues,55,32.236363636363635
Muddy Waters,Rock,1,61.0
Muddy Waters,Soul,7,49.857142857142854
Mudvayne,Alternative,10,51.6
Mudvayne,Children's Music,10,54.7
Mudvayne,Rap,4,60.0
Mudvayne,Rock,4,60.0
Mueka,Reggae,3,48.666666666666664
Muggsy Spanier,Jazz,1,35.0
Mujo,Jazz,23,43.391304347826086
Mujuice,Electronic,1,33.0
Mulatto,R&B,2,41.0
Mulatu Astatke,Jazz,13,40.30769230769231
Mulatu Astatke,World,43,34.2093023255814
Mulgrew Miller,Jazz,2,50.0
Mulgrew Miller,Soul,1,58.0
Mulherin,R&B,2,39.5
Mullally,R&B,1,52.0
Mumm-ra,Indie,1,52.0
Mungo Jerry,Blues,3,42.0
Mungo Jerry,Pop,1,66.0
Mungo's Hi Fi,Reggae,6,47.0
Munich Piano Trio,Classical,1,44.0
Mura Masa,Soul,36,49.0
Murcof,Jazz,1,51.0
Murcof,World,2,41.5
Murphy Elmore,Country,6,43.333333333333336
Murphy Elmore,Pop,1,60.0
Murphy Lee,Hip-Hop,1,64.0
Murphy Lee,Pop,1,64.0
Murphy Lee,Rap,1,64.0
Murray Gold,Soundtrack,46,25.0
Muscadine Bloodline,Country,12,43.666666666666664
Muscadine Bloodline,Pop,1,56.0
Muse,Rock,40,62.675
Mushroomhead,Alternative,2,47.0
Mushroomhead,Children's Music,2,48.5
Music For Little People Choir,Children's Music,194,3.4536082474226806
Music Together,Children's Music,52,26.173076923076923
Music with Brian,Children's Music,32,0.0
Musical Youth,Reggae,6,36.0
Musicologo Y Menes,Reggae,42,31.761904761904763
Musiq Soulchild,Children's Music,6,55.333333333333336
Musiq Soulchild,Dance,6,55.333333333333336
Musiq Soulchild,Hip-Hop,5,56.6
Musiq Soulchild,Pop,1,60.0
Musiq Soulchild,R&B,13,49.30769230769231
Musiq Soulchild,Soul,14,48.57142857142857
Mustard,Hip-Hop,12,60.75
Mustard,Pop,4,71.75
Mustard,Rap,12,60.75
Mustard Plug,Ska,54,22.12962962962963
Mustard Service,Indie,1,45.0
Muzio Clementi,Classical,9,31.11111111111111
MxPx,Ska,115,25.973913043478262
My Bloody Valentine,Alternative,2,46.5
My Bloody Valentine,Electronic,8,43.25
My Bloody Valentine,Folk,3,50.333333333333336
My Bloody Valentine,Indie,2,52.0
My Bloody Valentine,Rock,2,52.0
My Brothers And I,Folk,4,44.25
My Brothers And I,Indie,2,47.0
My Chemical Romance,Pop,18,66.33333333333333
My Darkest Days,Alternative,11,48.81818181818182
My Darkest Days,Children's Music,11,52.81818181818182
My Darkest Days,Rock,3,61.333333333333336
My Friend Alan,Soul,1,36.0
My Little Lover,Anime,8,37.875
My Morning Jacket,Alternative,9,45.111111111111114
My Morning Jacket,Children's Music,7,49.142857142857146
My Morning Jacket,Country,6,48.333333333333336
My Morning Jacket,Folk,11,47.81818181818182
My Morning Jacket,Indie,7,49.857142857142854
My Morning Jacket,Rock,3,53.0
My Peoples,Reggae,1,25.0
Mychael Danna,Soundtrack,53,30.90566037735849
Mychael Danna & Jeff Danna,Soundtrack,1,34.0
Myd,Indie,1,58.0
Mykal Rose,Reggae,1,30.0
Myke Tower,Reggae,2,54.0
Myke Towers,Reggae,17,44.8235294117647
Mykola Dmytrovych Leontovych,Classical,3,41.0
Myles Cameron,Alternative,3,43.333333333333336
Myles Parrish,Hip-Hop,1,52.0
Mym,Reggae,9,41.888888888888886
Myq Kaplan,Comedy,57,17.54385964912281
Myr Ramírez,Comedy,5,24.2
Myrath,Classical,2,30.0
Myriam Alter,World,1,37.0
Myriam Morea,Movie,1,7.0
Myron Butler & Levi,R&B,1,42.0
Mystery Jets,Dance,1,54.0
Mystic Braves,Indie,1,50.0
Mystic Prophecy,Classical,4,42.75
Mystic Roots Band,Reggae,9,27.444444444444443
Mystikal,Rap,1,54.0
MØ,Dance,21,59.80952380952381
MØ,Pop,7,67.28571428571429
Mägo de Oz,Rock,2,67.0
Mélanie Cohl,Movie,1,15.0
Mónica Escobedo,Comedy,1,30.0
Mötley Crüe,Rock,13,61.38461538461539
Møme,Indie,2,66.0
Møme,Pop,1,68.0
Mørk,Jazz,1,41.0
Mýa,Dance,4,55.5
Mýa,Hip-Hop,4,56.0
Mýa,Pop,2,59.5
Mýa,R&B,9,49.22222222222222
Mýa,Soul,8,49.875
Mōzi,Indie,1,52.0
Mœnia,Alternative,3,60.666666666666664
Mœnia,Children's Music,1,67.0
Mœnia,Dance,1,67.0
Mœnia,Rock,1,68.0
N'Gou Bagayoko,Blues,1,32.0
N'Klabe,Reggae,22,31.136363636363637
N'Samble,Reggae,9,42.44444444444444
N.E.R.D,Hip-Hop,6,60.166666666666664
N.E.R.D,Pop,3,67.66666666666667
N.E.R.D,Rap,6,60.166666666666664
N.O.R.E.,Hip-Hop,4,53.0
N.O.R.E.,Rap,2,54.5
N.W.A.,Hip-Hop,13,58.15384615384615
N.W.A.,Pop,2,70.0
N.W.A.,Rap,9,61.666666666666664
N2DEEP,Rap,1,54.0
NAV,Hip-Hop,39,61.35897435897436
NAV,Pop,20,67.1
NAV,Rap,38,61.578947368421055
NB Ridaz,Hip-Hop,4,51.5
NB Ridaz,Rap,3,53.0
NCT,Pop,6,65.0
NCT 127,Pop,5,66.6
NCT DREAM,Pop,2,64.5
NDC Worship,World,4,44.0
NE-HI,Indie,1,54.0
NEEDTOBREATHE,Alternative,33,47.96969696969697
NEEDTOBREATHE,Children's Music,38,51.76315789473684
NEEDTOBREATHE,Indie,30,53.333333333333336
NEEDTOBREATHE,Pop,6,61.333333333333336
NEEDTOBREATHE,Rock,17,56.23529411764706
NEIKED,Dance,6,54.5
NEIKED,Pop,1,58.0
NEIL FRANCES,Soul,8,45.75
NERVO,Dance,1,54.0
NEU!,World,4,31.5
NF,Hip-Hop,46,64.6304347826087
NF,Rap,45,64.57777777777778
NGHTMRE,Electronic,24,43.208333333333336
NGHTMRE,Pop,1,64.0
NIKI,Indie,11,56.54545454545455
NIKI,R&B,11,56.54545454545455
NIYARI計画,Anime,24,7.666666666666667
NIve,R&B,2,42.5
NO1-NOAH,Soul,9,39.888888888888886
NOFX,Ska,277,31.63898916967509
NONA REEVES,Anime,3,22.0
NONONO,Alternative,2,48.5
NONONO,Children's Music,2,52.5
NONONO,Indie,1,57.0
NOTD,Dance,10,50.7
NOTD,Pop,8,54.5
NOËP,Electronic,4,34.25
NSG,Hip-Hop,1,81.0
NSTASIA,Alternative,3,41.0
NSTASIA,Children's Music,1,45.0
NSTASIA,R&B,4,42.25
NU,Electronic,1,37.0
NU'EST W,Pop,1,65.0
Nacho,Pop,3,75.66666666666667
Nada Surf,Indie,1,57.0
Nada Surf,Rock,1,57.0
Nadia Reid,Indie,1,54.0
Nahawa Doumbia,World,1,28.0
Nahko and Medicine for the People,Reggae,39,40.0
Nahko and Medicine for the People,Rock,5,50.2
Nai Palm,Alternative,3,48.333333333333336
Nai Palm,Children's Music,3,55.0
Nai Palm,Indie,4,54.0
Nai Palm,Jazz,9,46.0
Nai Palm,R&B,5,50.0
Najee,Jazz,15,33.0
Naji,Alternative,1,41.0
Naji,Children's Music,1,53.0
Naji,Indie,1,53.0
Naji,R&B,3,43.0
Nakala,Alternative,1,47.0
Nakala,Children's Music,1,58.0
Nakala,Indie,1,58.0
Nakala,R&B,2,53.0
Nakala,Soul,2,53.0
Naked Eyes,Dance,3,50.666666666666664
Naked Giants,Indie,1,45.0
Nana Grizol,Folk,2,42.5
Nana Mizuki,Anime,31,24.741935483870968
Nana Pancha,Ska,6,37.666666666666664
Nanahira,Anime,42,16.904761904761905
Nancy Adams,Movie,2,34.0
Nancy Ajram,Dance,1,53.0
Nancy Allen,Classical,1,28.0
Nancy Kopman,Children's Music,1,5.0
Nancy Sinatra,Folk,6,56.166666666666664
Nancy Sinatra,Pop,1,67.0
Nancy Sinatra,Rock,1,67.0
Nancy Wilson,Jazz,11,44.72727272727273
Nancy Wilson,Soul,5,52.4
Nando Reis,Rock,1,3.0
Nao,Alternative,11,52.63636363636363
Nao,Children's Music,12,57.333333333333336
Nao,Indie,8,59.75
Nao,R&B,29,52.06896551724138
Nao,Soul,28,52.107142857142854
Nao Yoshioka,R&B,1,47.0
Naoki Kenji,Electronic,5,39.0
Naoki Kenji,Jazz,1,46.0
Naoki Sato,Anime,4,14.5
Naomi Scott,Pop,1,60.0
Naotaro Moriyama,Anime,4,27.25
Naoyuki Onda,Anime,14,12.285714285714286
Nap Eyes,Folk,1,50.0
Nap Eyes,Indie,1,50.0
Napkey,Indie,1,60.0
Nappy Brown,Blues,1,29.0
Nappy Roots,Hip-Hop,1,55.0
Nappy Roots,Rap,3,50.0
Narciso Yepes,Classical,1,25.0
Nas,Hip-Hop,38,55.8421052631579
Nas,Pop,1,71.0
Nas,Rap,26,58.42307692307692
"Nas & Damian ""Jr. Gong"" Marley",Reggae,13,38.15384615384615
Naseer Shamma,Folk,1,42.0
Nases,Reggae,4,34.0
Nashville Cast,Country,18,42.0
Nat Adderley,Jazz,1,42.0
Nat King Cole,Jazz,71,42.88732394366197
Nat King Cole Trio,Jazz,4,41.0
Natalia Kills,Dance,3,54.0
Natalia Kills,Pop,1,63.0
Natalia Lafourcade,Alternative,8,60.625
Natalia Lafourcade,Children's Music,10,63.0
Natalia Lafourcade,Rock,5,67.0
Natalie Cole,Jazz,11,51.36363636363637
Natalie Cole,Rock,1,71.0
Natalie Cole,Soul,8,57.625
Natalie Dessay,Opera,4,17.0
Natalie Grant,Alternative,5,49.4
Natalie Grant,Children's Music,5,55.4
Natalie Grant,Rock,3,58.333333333333336
Natalie Grant,World,29,35.6551724137931
Natalie Hemby,Country,1,50.0
Natalie Imbruglia,Dance,2,66.0
Natalie Imbruglia,Folk,2,66.5
Natalie Imbruglia,Pop,1,69.0
Natalie Imbruglia,Rock,1,69.0
Natalie Merchant,Folk,8,47.625
Natalie Merchant,Pop,1,60.0
Natalie Merchant,Rock,1,60.0
Natasha Bedingfield,Dance,4,65.0
Natasha Bedingfield,Folk,4,63.5
Natasha Bedingfield,Pop,3,68.66666666666667
Natasha Bedingfield,R&B,4,65.0
Natasha Bedingfield,Rock,3,68.66666666666667
Natasha Leggero,Comedy,25,27.16
Natasha Midori,World,6,40.333333333333336
Natasha Mosley,R&B,2,42.5
Natashia Midori,World,2,42.5
Nate Dogg,Hip-Hop,4,56.75
Nate Dogg,Rap,3,56.333333333333336
Nate Good,Hip-Hop,1,55.0
Nate Good,Indie,1,55.0
Nate Harasim,Jazz,1,35.0
Nate Kenyon,Country,3,39.666666666666664
Nate Smith,Jazz,4,37.5
Nathalie Stutzmann,Opera,3,7.333333333333333
Nathan Ball,Folk,1,58.0
Nathan Ball,Indie,1,58.0
Nathan Barr,Soundtrack,1,39.0
Nathan East,Jazz,1,38.0
Nathan Hawes,Folk,2,47.5
Nathan Lane,Movie,37,21.324324324324323
Nathan Salsburg,Folk,1,47.0
Nathaniel Bartlett,Classical,1,34.0
Nathaniel Rateliff,Folk,3,44.0
Nathaniel Rateliff & The Night Sweats,Folk,33,48.09090909090909
Nathaniel Rateliff & The Night Sweats,Pop,2,68.0
Natiruts,Reggae,54,53.01851851851852
Native Construct,Jazz,4,36.0
Natti Natasha,Pop,4,71.5
Natti Natasha,Reggae,27,57.370370370370374
Natty,Reggae,1,43.0
Natural Black,Reggae,1,34.0
Natural Child,Folk,2,44.5
Natural Child,Indie,1,49.0
Natural Incense,Reggae,8,26.75
Natural Self,Jazz,1,27.0
Natural Vibrations,Reggae,11,31.0
Natural Vibrations,Rock,1,52.0
Natureboy Flako,Indie,1,55.0
Natureboy Flako,Jazz,5,42.2
Naughty Boy,Pop,2,66.0
Naughty Boy,R&B,6,57.5
Naughty By Nature,Hip-Hop,5,60.2
Naughty By Nature,Pop,2,66.5
Naughty By Nature,Rap,5,60.2
Nayer,Dance,1,53.0
Nayutalien,Anime,19,21.526315789473685
Nazareth,Blues,12,36.083333333333336
Nazareth,Rock,2,56.0
Naâman,Reggae,6,45.833333333333336
Nbdy,Alternative,3,46.666666666666664
Nbdy,Children's Music,2,56.0
Nbdy,Indie,2,56.5
Nbdy,R&B,3,51.666666666666664
Nbdy,Soul,2,56.5
Ndidi O,Blues,1,29.0
Ne Obliviscaris,Jazz,1,43.0
Ne-Yo,Dance,34,56.029411764705884
Ne-Yo,Pop,10,65.9
Ne-Yo,R&B,43,53.86046511627907
Ne-Yo,Rap,15,63.4
Neal McCoy,Country,13,41.38461538461539
Neal McCoy,Rock,2,59.0
Neal Schon,Classical,2,31.5
Neck Deep,Pop,3,62.0
Necrophagist,Jazz,1,45.0
Ned Rorem,Classical,1,47.0
Nef The Pharaoh,Rap,2,55.5
Neg'Marrons,Reggae,1,41.0
Neha Kakkar,Hip-Hop,3,58.666666666666664
Neil Cowley Trio,Jazz,2,40.0
Neil Davidge,Soundtrack,16,30.1875
Neil Diamond,Folk,17,53.64705882352941
Neil Diamond,Pop,1,75.0
Neil Diamond,Rock,5,62.2
Neil Rolnick,Classical,1,40.0
Neil Sedaka,Folk,5,50.6
Neil Sedaka,Rock,1,55.0
Neil Young,Rock,16,59.875
Neko Case,Alternative,1,49.0
Neko Case,Country,1,53.0
Neko Case,Folk,13,44.76923076923077
Neko Case,Indie,2,52.0
Neko Case,Rock,1,54.0
Nekrogoblikon,Folk,6,40.666666666666664
Nekta,Jazz,1,45.0
Nellie Tiger Travis,Blues,3,31.666666666666668
Nellie Tiger Travis,Soul,3,34.0
Nelly,Dance,23,56.08695652173913
Nelly,Hip-Hop,19,59.578947368421055
Nelly,Pop,9,68.22222222222223
Nelly,R&B,27,54.888888888888886
Nelly,Rap,12,64.75
Nelly Furtado,Dance,5,60.4
Nelly Furtado,Pop,4,62.5
Nelly Furtado,Rap,5,60.4
Nelly Furtado,Rock,4,62.0
Nels Cline,Jazz,1,31.0
Nelson Arrieta,Reggae,9,26.0
Nelson Arrrieta,Reggae,1,30.0
Nelson Rangell,Jazz,1,41.0
Nelson Riddle,Soundtrack,3,30.333333333333332
Nena,Pop,2,68.5
Nena,Rock,2,68.5
Nengo Flow,Hip-Hop,3,60.0
Nengo Flow,Reggae,86,36.74418604651163
Neon Indian,Alternative,1,52.0
Neon Indian,Children's Music,1,57.0
Neon Indian,Dance,3,50.0
Neon Indian,Folk,2,52.0
Neon Indian,Indie,2,52.0
Neon Indian,Pop,1,57.0
Neon Indian,Rock,1,57.0
Neon Trees,Children's Music,5,58.6
Neon Trees,Indie,5,59.4
Neon Trees,Pop,3,64.0
Neon Trees,Rock,4,61.75
NerdOut,Pop,1,64.0
Nesian Mystik,Reggae,6,45.666666666666664
Nessly,Hip-Hop,3,56.0
Nessly,Soul,9,45.77777777777778
Nestor Torres,Jazz,1,53.0
Netherfriends,Soul,20,39.4
Netta,Pop,1,67.0
Neutral Milk Hotel,Alternative,6,53.0
Neutral Milk Hotel,Children's Music,7,57.142857142857146
Neutral Milk Hotel,Folk,15,50.53333333333333
Neutral Milk Hotel,Indie,11,54.18181818181818
Neutral Milk Hotel,Pop,2,64.0
Neutral Milk Hotel,Rock,5,59.4
Neutro Shorty,Reggae,26,41.03846153846154
Neva Eder,Children's Music,6,0.0
Never Shout Never,Alternative,6,45.833333333333336
Never Shout Never,Children's Music,5,48.6
Nevermore,Classical,3,41.666666666666664
New Age Steppers,Reggae,1,33.0
New Boyz,Dance,4,52.25
New Boyz,Hip-Hop,4,52.75
New Boyz,Pop,2,56.5
New Boyz,Rap,4,52.75
New Cool Collective,Jazz,1,52.0
New Creation Worship,World,1,31.0
New Edition,Dance,7,52.0
New Edition,R&B,9,51.111111111111114
New Edition,Soul,11,49.27272727272727
New Found Glory,Pop,1,63.0
New Found Glory,Rock,2,58.5
New Kids On The Block,Dance,21,17.238095238095237
New Kids On The Block,Pop,1,64.0
New Life Worship,Alternative,1,51.0
